,date,states,outcomes,cases_total,cases_percent,cases_increase,cases_7d_change,testing_total,testing_percent,testing_increase,testing_7d_change
336,2020-04-05,56,"{'hospitalized': {'currently': {'value': 32180, 'calculated': {'population_percent': 0.0097, 'change_from_prior_day': 1724, 'seven_day_change_percent': 129, 'seven_day_average': 23758}}, 'in_icu': {'currently': {'value': 5811, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 311, 'seven_day_change_percent': 136.6, 'seven_day_average': 4466}}}, 'on_ventilator': {'currently': {'value': 650, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': -6, 'seven_day_change_percent': 50.1, 'seven_day_average': 574}}}}, 'death': {'total': {'value': 10618, 'calculated': {'population_percent': 0.0032, 'change_from_prior_day': 1342, 'seven_day_change_percent': 274.3, 'seven_day_average': 6756}}}}",341959.0,0.1034,25877.0,126.9,1940313,0.5866,129555.0,100.4
337,2020-04-04,56,"{'hospitalized': {'currently': {'value': 30456, 'calculated': {'population_percent': 0.0092, 'change_from_prior_day': 4733, 'seven_day_change_percent': 145.8, 'seven_day_average': 21169}}, 'in_icu': {'currently': {'value': 5500, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 572, 'seven_day_change_percent': 153, 'seven_day_average': 3987}}}, 'on_ventilator': {'currently': {'value': 656, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 33, 'seven_day_change_percent': 68.2, 'seven_day_average': 543}}}}, 'death': {'total': {'value': 9276, 'calculated': {'population_percent': 0.0028, 'change_from_prior_day': 1478, 'seven_day_change_percent': 297.8, 'seven_day_average': 5644}}}}",316082.0,0.0956,33102.0,141.3,1810758,0.5474,231172.0,105.5
338,2020-04-03,56,"{'hospitalized': {'currently': {'value': 25723, 'calculated': {'population_percent': 0.0078, 'change_from_prior_day': 2728, 'seven_day_change_percent': 136.3, 'seven_day_average': 18588}}, 'in_icu': {'currently': {'value': 4928, 'calculated': {'population_percent': 0.0015, 'change_from_prior_day': 415, 'seven_day_change_percent': 175, 'seven_day_average': 3512}}}, 'on_ventilator': {'currently': {'value': 623, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 47, 'seven_day_change_percent': 112.6, 'seven_day_average': 505}}}}, 'death': {'total': {'value': 7798, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': 1287, 'seven_day_change_percent': 337.8, 'seven_day_average': 4652}}}}",282980.0,0.0855,31838.0,154.4,1579586,0.4775,142351.0,105.3
339,2020-04-02,56,"{'hospitalized': {'currently': {'value': 22995, 'calculated': {'population_percent': 0.007, 'change_from_prior_day': 2089, 'seven_day_change_percent': 194.6, 'seven_day_average': 16469}}, 'in_icu': {'currently': {'value': 4513, 'calculated': {'population_percent': 0.0014, 'change_from_prior_day': 576, 'seven_day_change_percent': 247.4, 'seven_day_average': 3064}}}, 'on_ventilator': {'currently': {'value': 576, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 15, 'seven_day_change_percent': 123.3, 'seven_day_average': 458}}}}, 'death': {'total': {'value': 6511, 'calculated': {'population_percent': 0.002, 'change_from_prior_day': 1175, 'seven_day_change_percent': 374.9, 'seven_day_average': 3793}}}}",251142.0,0.0759,28071.0,173.0,1437235,0.4345,130666.0,115.2
340,2020-04-01,56,"{'hospitalized': {'currently': {'value': 20906, 'calculated': {'population_percent': 0.0063, 'change_from_prior_day': 2751, 'seven_day_change_percent': 306.7, 'seven_day_average': 14299}}, 'in_icu': {'currently': {'value': 3937, 'calculated': {'population_percent': 0.0012, 'change_from_prior_day': 450, 'seven_day_change_percent': None, 'seven_day_average': 2605}}}, 'on_ventilator': {'currently': {'value': 561, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 55, 'seven_day_change_percent': 235.9, 'seven_day_average': 413}}}}, 'death': {'total': {'value': 5336, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 1006, 'seven_day_change_percent': 404.3, 'seven_day_average': 3058}}}}",223071.0,0.0674,26257.0,199.9,1306569,0.395,123021.0,132.7
341,2020-03-31,56,"{'hospitalized': {'currently': {'value': 18155, 'calculated': {'population_percent': 0.0055, 'change_from_prior_day': 2263, 'seven_day_change_percent': 361, 'seven_day_average': 12047}}, 'in_icu': {'currently': {'value': 3487, 'calculated': {'population_percent': 0.0011, 'change_from_prior_day': 400, 'seven_day_change_percent': None, 'seven_day_average': 2382}}}, 'on_ventilator': {'currently': {'value': 506, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 57, 'seven_day_change_percent': None, 'seven_day_average': 357}}}}, 'death': {'total': {'value': 4330, 'calculated': {'population_percent': 0.0013, 'change_from_prior_day': 908, 'seven_day_change_percent': 430, 'seven_day_average': 2447}}}}",196814.0,0.0595,24947.0,218.7,1183548,0.3578,114567.0,147.1
342,2020-03-30,56,"{'hospitalized': {'currently': {'value': 15892, 'calculated': {'population_percent': 0.0048, 'change_from_prior_day': 1837, 'seven_day_change_percent': 465.1, 'seven_day_average': 10016}}, 'in_icu': {'currently': {'value': 3087, 'calculated': {'population_percent': 0.0009, 'change_from_prior_day': 631, 'seven_day_change_percent': None, 'seven_day_average': 2162}}}, 'on_ventilator': {'currently': {'value': 449, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 16, 'seven_day_change_percent': None, 'seven_day_average': 332}}}}, 'death': {'total': {'value': 3422, 'calculated': {'population_percent': 0.001, 'change_from_prior_day': 585, 'seven_day_change_percent': 489, 'seven_day_average': 1945}}}}",171867.0,0.052,21187.0,237.8,1068981,0.3232,100592.0,172.5
343,2020-03-29,56,"{'hospitalized': {'currently': {'value': 14055, 'calculated': {'population_percent': 0.0042, 'change_from_prior_day': 1662, 'seven_day_change_percent': 546.8, 'seven_day_average': 8147}}, 'in_icu': {'currently': {'value': 2456, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 282, 'seven_day_change_percent': None, 'seven_day_average': 1930}}}, 'on_ventilator': {'currently': {'value': 433, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 43, 'seven_day_change_percent': None, 'seven_day_average': 308}}}}, 'death': {'total': {'value': 2837, 'calculated': {'population_percent': 0.0009, 'change_from_prior_day': 505, 'seven_day_change_percent': 491, 'seven_day_average': 1540}}}}",150680.0,0.0456,19681.0,279.6,968389,0.2927,87451.0,189.1
344,2020-03-28,56,"{'hospitalized': {'currently': {'value': 12393, 'calculated': {'population_percent': 0.0037, 'change_from_prior_day': 1506, 'seven_day_change_percent': 730.6, 'seven_day_average': 6450}}, 'in_icu': {'currently': {'value': 2174, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 382, 'seven_day_change_percent': None, 'seven_day_average': 1755}}}, 'on_ventilator': {'currently': {'value': 390, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 97, 'seven_day_change_percent': None, 'seven_day_average': 277}}}}, 'death': {'total': {'value': 2332, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 551, 'seven_day_change_percent': 596.1, 'seven_day_average': 1203}}}}",130999.0,0.0396,19780.0,330.0,880938,0.2663,111615.0,211.5
345,2020-03-27,56,"{'hospitalized': {'currently': {'value': 10887, 'calculated': {'population_percent': 0.0033, 'change_from_prior_day': 3082, 'seven_day_change_percent': 944.8, 'seven_day_average': 4892}}, 'in_icu': {'currently': {'value': 1792, 'calculated': {'population_percent': 0.0005, 'change_from_prior_day': 493, 'seven_day_change_percent': None, 'seven_day_average': 1546}}}, 'on_ventilator': {'currently': {'value': 293, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 35, 'seven_day_change_percent': None, 'seven_day_average': 239}}}}, 'death': {'total': {'value': 1781, 'calculated': {'population_percent': 0.0005, 'change_from_prior_day': 410, 'seven_day_change_percent': 552.4, 'seven_day_average': 918}}}}",111219.0,0.0336,19223.0,372.8,769323,0.2326,101375.0,233.6
346,2020-03-26,56,"{'hospitalized': {'currently': {'value': 7805, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': 2665, 'seven_day_change_percent': 1165, 'seven_day_average': 3486}}, 'in_icu': {'currently': {'value': 1299, 'calculated': {'population_percent': 0.0004, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': 1299}}}, 'on_ventilator': {'currently': {'value': 258, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 91, 'seven_day_change_percent': None, 'seven_day_average': 212}}}}, 'death': {'total': {'value': 1371, 'calculated': {'population_percent': 0.0004, 'change_from_prior_day': 313, 'seven_day_change_percent': 575.4, 'seven_day_average': 702}}}}",91996.0,0.0278,17604.0,427.9,667948,0.2019,106554.0,268.8
347,2020-03-25,56,"{'hospitalized': {'currently': {'value': 5140, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 1202, 'seven_day_change_percent': 1135.6, 'seven_day_average': 2459}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': 167, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': 167}}}}, 'death': {'total': {'value': 1058, 'calculated': {'population_percent': 0.0003, 'change_from_prior_day': 241, 'seven_day_change_percent': 596.1, 'seven_day_average': 535}}}}",74392.0,0.0225,12636.0,480.5,561394,0.1697,82501.0,295.7
348,2020-03-24,56,"{'hospitalized': {'currently': {'value': 3938, 'calculated': {'population_percent': 0.0012, 'change_from_prior_day': 1126, 'seven_day_change_percent': 1111.7, 'seven_day_average': 1784}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 817, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 236, 'seven_day_change_percent': 558.9, 'seven_day_average': 406}}}}",61756.0,0.0187,10883.0,552.5,478893,0.1448,86611.0,336.3
349,2020-03-23,56,"{'hospitalized': {'currently': {'value': 2812, 'calculated': {'population_percent': 0.0009, 'change_from_prior_day': 639, 'seven_day_change_percent': None, 'seven_day_average': 1268}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 581, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 101, 'seven_day_change_percent': 469.6, 'seven_day_average': 307}}}}",50873.0,0.0154,11182.0,589.6,392282,0.1186,57311.0,372.7
350,2020-03-22,56,"{'hospitalized': {'currently': {'value': 2173, 'calculated': {'population_percent': 0.0007, 'change_from_prior_day': 681, 'seven_day_change_percent': None, 'seven_day_average': 1011}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 480, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 145, 'seven_day_change_percent': 500, 'seven_day_average': 238}}}}",39691.0,0.012,9229.0,600.8,334971,0.1013,52169.0,458.0
351,2020-03-21,56,"{'hospitalized': {'currently': {'value': 1492, 'calculated': {'population_percent': 0.0005, 'change_from_prior_day': 450, 'seven_day_change_percent': None, 'seven_day_average': 778}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 335, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 62, 'seven_day_change_percent': 415.4, 'seven_day_average': 181}}}}",30462.0,0.0092,6940.0,596.1,282802,0.0855,52201.0,467.5
352,2020-03-20,56,"{'hospitalized': {'currently': {'value': 1042, 'calculated': {'population_percent': 0.0003, 'change_from_prior_day': 425, 'seven_day_change_percent': None, 'seven_day_average': 600}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 273, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 70, 'seven_day_change_percent': 378.9, 'seven_day_average': 143}}}}",23522.0,0.0071,6095.0,602.1,230601,0.0697,49507.0,476.3
353,2020-03-19,56,"{'hospitalized': {'currently': {'value': 617, 'calculated': {'population_percent': 0.0002, 'change_from_prior_day': 201, 'seven_day_change_percent': None, 'seven_day_average': 453}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 203, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 51, 'seven_day_change_percent': 290.4, 'seven_day_average': 112}}}}",17427.0,0.0053,4611.0,595.7,181094,0.0547,39211.0,498.0
354,2020-03-18,56,"{'hospitalized': {'currently': {'value': 416, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': 91, 'seven_day_change_percent': None, 'seven_day_average': 370}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 152, 'calculated': {'population_percent': 0, 'change_from_prior_day': 28, 'seven_day_change_percent': 253.5, 'seven_day_average': 90}}}}",12816.0,0.0039,3352.0,603.0,141883,0.0429,32127.0,501.2
355,2020-03-17,56,"{'hospitalized': {'currently': {'value': 325, 'calculated': {'population_percent': 0.0001, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': 325}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 124, 'calculated': {'population_percent': 0, 'change_from_prior_day': 22, 'seven_day_change_percent': 235.1, 'seven_day_average': 75}}}}",9464.0,0.0029,2087.0,573.6,109756,0.0332,26768.0,473.0
356,2020-03-16,56,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 102, 'calculated': {'population_percent': 0, 'change_from_prior_day': 22, 'seven_day_change_percent': 191.4, 'seven_day_average': 62}}}}",7377.0,0.0022,1713.0,623.2,82988,0.0251,22954.0,424.2
357,2020-03-15,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 80, 'calculated': {'population_percent': 0, 'change_from_prior_day': 15, 'seven_day_change_percent': 158.1, 'seven_day_average': 53}}}}",5664.0,0.0017,1288.0,661.3,60034,0.0181,10202.0,335.8
358,2020-03-14,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 65, 'calculated': {'population_percent': 0, 'change_from_prior_day': 8, 'seven_day_change_percent': 140.7, 'seven_day_average': 46}}}}",4376.0,0.0013,1026.0,662.4,49832,0.0151,9816.0,294.1
359,2020-03-13,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 57, 'calculated': {'population_percent': 0, 'change_from_prior_day': 5, 'seven_day_change_percent': 119.2, 'seven_day_average': 40}}}}",3350.0,0.001,845.0,666.6,40016,0.0121,9733.0,241.6
360,2020-03-12,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 52, 'calculated': {'population_percent': 0, 'change_from_prior_day': 9, 'seven_day_change_percent': 160, 'seven_day_average': 36}}}}",2505.0,0.0008,682.0,721.3,30283,0.0092,6683.0,217.5
361,2020-03-11,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 43, 'calculated': {'population_percent': 0, 'change_from_prior_day': 6, 'seven_day_change_percent': 168.8, 'seven_day_average': 31}}}}",1823.0,0.0006,418.0,659.6,23600,0.0071,4447.0,194.2
362,2020-03-10,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 37, 'calculated': {'population_percent': 0, 'change_from_prior_day': 2, 'seven_day_change_percent': 164.3, 'seven_day_average': 27}}}}",1405.0,0.0004,385.0,1132.5,19153,0.0058,3322.0,168.5
363,2020-03-09,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 35, 'calculated': {'population_percent': 0, 'change_from_prior_day': 4, 'seven_day_change_percent': 218.2, 'seven_day_average': 24}}}}",1020.0,0.0003,276.0,1316.7,15831,0.0048,2055.0,131.0
364,2020-03-08,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 31, 'calculated': {'population_percent': 0, 'change_from_prior_day': 4, 'seven_day_change_percent': 287.5, 'seven_day_average': 21}}}}",744.0,0.0002,170.0,1671.4,13776,0.0042,1130.0,107.1
365,2020-03-07,51,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 27, 'calculated': {'population_percent': 0, 'change_from_prior_day': 1, 'seven_day_change_percent': 440, 'seven_day_average': 17}}}}",574.0,0.0002,137.0,3088.9,12646,0.0038,931.0,92.9
366,2020-03-06,40,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 26, 'calculated': {'population_percent': 0, 'change_from_prior_day': 6, 'seven_day_change_percent': 550, 'seven_day_average': 14}}}}",437.0,0.0001,132.0,2813.3,11715,0.0035,2177.0,80.5
367,2020-03-05,32,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 20, 'calculated': {'population_percent': 0, 'change_from_prior_day': 4, 'seven_day_change_percent': 900, 'seven_day_average': 11}}}}",305.0,0.0001,65.0,2246.2,9538,0.0029,1515.0,47.0
368,2020-03-04,26,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 16, 'calculated': {'population_percent': 0, 'change_from_prior_day': 2, 'seven_day_change_percent': 700, 'seven_day_average': 9}}}}",240.0,0.0001,126.0,1900.0,8023,0.0024,890.0,19468.3
369,2020-03-03,16,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 14, 'calculated': {'population_percent': 0, 'change_from_prior_day': 3, 'seven_day_change_percent': None, 'seven_day_average': 7}}}}",114.0,0.0,42.0,1040.0,7133,0.0022,279.0,17297.6
370,2020-03-02,12,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 11, 'calculated': {'population_percent': 0, 'change_from_prior_day': 3, 'seven_day_change_percent': None, 'seven_day_average': 5}}}}",72.0,0.0,30.0,700.0,6854,0.0021,203.0,17035.0
371,2020-03-01,11,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 8, 'calculated': {'population_percent': 0, 'change_from_prior_day': 3, 'seven_day_change_percent': None, 'seven_day_average': 3}}}}",42.0,0.0,24.0,425.0,6651,0.002,96.0,17402.6
372,2020-02-29,8,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 5, 'calculated': {'population_percent': 0, 'change_from_prior_day': 1, 'seven_day_change_percent': None, 'seven_day_average': 2}}}}",18.0,0.0,3.0,157.1,6555,0.002,65.0,17150.0
373,2020-02-28,7,"{'hospitalized': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}, 'in_icu': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}, 'on_ventilator': {'currently': {'value': None, 'calculated': {'population_percent': None, 'change_from_prior_day': None, 'seven_day_change_percent': None, 'seven_day_average': None}}}}, 'death': {'total': {'value': 4, 'calculated': {'population_percent': 0, 'change_from_prior_day': 2, 'seven_day_change_percent': None, 'seven_day_average': 1}}}}",15.0,0.0,2.0,114.3,6490,0.002,3.0,17440.5
